"article_name","count_numbers","total_words","count_SDG_1","norm_SDG_1","count_SDG_2","norm_SDG_2","count_SDG_3","norm_SDG_3","count_SDG_4","norm_SDG_4","count_SDG_5","norm_SDG_5","count_SDG_6","norm_SDG_6","count_SDG_7","norm_SDG_7","count_SDG_8","norm_SDG_8","count_SDG_9","norm_SDG_9","count_SDG_10","norm_SDG_10","count_SDG_11","norm_SDG_11","count_SDG_12","norm_SDG_12","count_SDG_13","norm_SDG_13","count_SDG_14","norm_SDG_14","count_SDG_15","norm_SDG_15","count_SDG_16","norm_SDG_16","count_SDG_17","norm_SDG_17","count_environmental_keywords","norm_environmental_keywords","count_social_keywords","norm_social_keywords","count_governance_keywords","norm_governance_keywords","Name","Region","Sector","Country","Year","tfidf_numbers","tfidf_SDG_1","tfidf_SDG_2","tfidf_SDG_3","tfidf_SDG_4","tfidf_SDG_5","tfidf_SDG_6","tfidf_SDG_7","tfidf_SDG_8","tfidf_SDG_9","tfidf_SDG_10","tfidf_SDG_11","tfidf_SDG_12","tfidf_SDG_13","tfidf_SDG_14","tfidf_SDG_15","tfidf_SDG_16","tfidf_SDG_17","tfidf_environmental_keywords","tfidf_social_keywords","tfidf_governance_keywords"
"GoaGlassFibre_2013",1113,6873,1,1.45496871817256,0,0,22,32.0093117997963,4,5.81987487269024,0,0,8,11.6397497453805,13,18.9145933362433,15,21.8245307725884,30,43.6490615451768,7,10.1847810272079,4,5.81987487269024,20,29.0993743634512,10,14.5496871817256,1,1.45496871817256,5,7.2748435908628,40,58.1987487269024,6,8.72981230903536,122,177.506183617052,54,78.5683107813182,32,46.5589989815219,"Goa Glass Fibre","Asia","Construction Materials","India",2013,0,4.86619745600074,0,10.6987141090193,3.50914604319808,0,6.75011750067647,13.1713526238634,6.82184498700175,15.5393604282952,17.022478027343,4.89065903343733,5.37855541801633,11.8726495229213,3.11188447468472,7.75258595498744,7.12030054823896,5.06258812550735,3.57726656059543,6.3780892186482,5.69624043859116
"GujratGasLimited_2017",17937,61208,0,0,4,0.653509345183636,15,2.45066004443864,22,3.59430139851,9,1.47039602666318,1,0.163377336295909,12,1.96052803555091,17,2.77741471703045,20,3.26754672591818,6,0.980264017775454,6,0.980264017775454,11,1.797150699255,6,0.980264017775454,0,0,0,0,83,13.5603189125605,8,1.30701869036727,55,8.985753496275,477,77.9309894131486,511,83.4858188472095,"Gujrat Gas Limited","Asia","Energy","India",2017,0,0,2.45335484792731,0.819102621069543,2.16721644477768,3.97000695548966,0.0947456982382805,1.36523189402812,0.868155785873602,1.16326868191165,1.63837815059556,0.823752602686286,0.332174654676095,0.79990249808232,0,0,1.65903130736499,0.757965585906244,0.181089102638394,6.3263521696177,10.2140361212471
"HansonUK_2015",347,2439,0,0,0,0,14,57.4005740057401,1,4.10004100041,0,0,1,4.10004100041,7,28.70028700287,3,12.30012300123,2,8.20008200082001,0,0,1,4.10004100041,6,24.60024600246,1,4.10004100041,3,12.30012300123,13,53.30053300533,0,0,2,8.20008200082001,60,246.0024600246,15,61.5006150061501,2,8.20008200082001,"Hanson UK","Europe","Construction Materials","United Kingdom of Great Britain and Northern Ireland",2015,0,0,0,19.1854275037842,2.47215669894428,0,2.37769360302119,19.9857112336926,3.84473477619213,2.91928452162561,0,3.44541815670508,4.54696327035993,3.34566298364238,26.3074809280543,56.8008038123963,0,4.75538720604237,4.95766601556115,4.99255241216449,1.00323545854954
"HindalcoIndustries_2015",381,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1821.42857142857,1,17.8571428571429,0,0,"Hindalco Industries","Asia","Mining","India",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7070903577164,1.44962325396062,0
"HindustanZincLimited_2016",1430,20130,2,0.993541977148535,9,4.47093889716841,78,38.7481371087928,22,10.9289617486339,8,3.97416790859414,58,28.8127173373075,18,8.94187779433681,44,21.8579234972678,50,24.8385494287134,8,3.97416790859414,18,8.94187779433681,36,17.8837555886736,18,8.94187779433681,1,0.496770988574267,49,24.3417784401391,125,62.0963735717834,11,5.46448087431694,326,161.947342275211,166,82.4639841033284,174,86.4381520119225,"Hindustan Zinc Limited","Asia","Mining","India",2016,0,3.3229384118324,16.7844571757006,12.951082602991,6.58971605325149,10.7300849249483,16.7090557610821,6.22675959535569,6.83228278261028,8.84269119255446,6.64228182425255,7.51419512745487,3.30552709878029,7.29663667699294,1.06249289590204,25.9403143582991,7.59715376118454,3.16895885123971,3.26371059471509,6.69433570234372,10.5752380355689
"HolcimTechnologyLtd._2010",1700,10460,3,2.86806883365201,0,0,31,29.6367112810707,4,3.82409177820268,0,0,10,9.56022944550669,23,21.9885277246654,33,31.5487571701721,30,28.6806883365201,1,0.956022944550669,28,26.7686424474187,31,29.6367112810707,14,13.3843212237094,0,0,40,38.2409177820268,41,39.1969407265774,19,18.1644359464627,157,150.095602294455,147,140.535372848948,137,130.975143403442,"Holcim Technology Ltd.","Europe","Construction Materials","Switzerland",2010,0,9.59236379973989,0,9.90570191295833,2.30577062666352,0,5.54416319098343,15.3119153656986,9.86141389201326,10.2105185682288,1.59786248951008,22.4946937626868,5.47787358044366,10.9217025085519,0,40.7522166490468,4.79553262999498,10.5339100628685,3.02486351764934,11.4085072912082,16.0240968368125
"Hudbay_2013",1928,10039,4,3.98446060364578,3,2.98834545273434,40,39.8446060364578,7,6.97280605638012,1,0.996115150911445,15,14.9417272636717,4,3.98446060364578,15,14.9417272636717,14,13.9456121127602,4,3.98446060364578,9,8.96503635820301,12,11.9533818109373,2,1.99223030182289,0,0,31,30.8795696782548,48,47.8135272437494,11,10.9572666600259,95,94.6309393365873,186,185.277418069529,109,108.576551449348,"Hudbay","Northern America","Mining","Canada",2013,0,13.3261779520243,11.2186181540942,13.3175636963641,4.20431629854326,2.68946869134388,8.66499855229904,2.77461612277695,4.67043934611645,4.96473200893654,6.65948466591313,7.53365613684961,2.20939205426992,1.62567427375312,0,32.9074453895306,5.84972515207248,6.35433227168596,1.90708902635654,15.0406174053728,13.2837508661646
"Hudbay_2016",3253,20106,1,0.497363970953944,6,2.98418382572366,84,41.7785735601313,15,7.46045956430916,3,1.49209191286183,26,12.9314632448025,7,3.48154779667761,35,17.407738983388,17,8.45518750621705,3,1.49209191286183,12,5.96836765144733,9,4.4762757385855,7,3.48154779667761,2,0.994727941907888,57,28.3497463443748,135,67.1441360787825,32,15.9156470705262,172,85.5466030040784,290,144.235551576644,174,86.5413309459863,"Hudbay","Northern America","Mining","Canada",2016,0,1.66345245772869,11.2029948919677,13.9639682726737,4.49835137923389,4.02858492873788,7.49920730836494,2.42440812190272,5.4412577368222,3.01010380284896,2.49382895259258,5.01544308218663,0.82736820474544,2.84096807518783,2.127522331096,30.2114873800043,8.21472006513759,9.22979361029531,1.72401319245999,11.708883738347,10.5878614172885
"Hudbay_2017",3225,17762,0,0,3,1.68899898660061,71,39.9729760162144,6,3.37799797320122,3,1.68899898660061,18,10.1339939196036,6,3.37799797320122,33,18.5789888526067,12,6.75599594640243,4,2.25199864880081,8,4.50399729760162,12,6.75599594640243,5,2.81499831100101,3,1.68899898660061,61,34.3429793942124,138,77.693953383628,38,21.3939871636077,160,90.0799459520324,291,163.832901700259,218,122.733926359644,"Hudbay","Northern America","Mining","Canada",2017,0,0,6.34071093620939,13.3604697645166,2.03679434367474,4.56022568276116,5.87690038057855,2.35230024123616,5.80736343376076,2.40518014240903,3.76390983904414,3.78487777691868,1.24873813944464,2.29705889457938,3.61242799141562,36.598298833311,9.50543286537326,12.4067896923325,1.81537325555735,13.2997751078382,15.0158287293578
"Huskyenergy_2012",454,5575,0,0,0,0,19,34.0807174887892,9,16.1434977578475,0,0,8,14.3497757847534,0,0,9,16.1434977578475,5,8.96860986547085,1,1.79372197309417,2,3.58744394618834,9,16.1434977578475,18,32.2869955156951,2,3.58744394618834,26,46.6367713004484,26,46.6367713004484,2,3.58744394618834,83,148.878923766816,40,71.7488789237668,55,98.6547085201794,"Husky energy","Northern America","Energy","Canada",2012,0,0,0,11.391055681651,9.73386756924233,0,8.3217143645111,0,5.04608508652876,3.19288562701563,2.99796262605838,3.01466363558877,2.98386818378687,26.3464208623978,7.67281865273833,49.6994297752232,5.70575545905473,2.08042859112778,3.00034390191974,5.82449522667585,12.0698673172312
"IDACORP_2017",342,3479,0,0,3,8.62316757688991,6,17.2463351537798,0,0,0,0,11,31.618281115263,5,14.3719459614832,5,14.3719459614832,3,8.62316757688991,0,0,6,17.2463351537798,3,8.62316757688991,4,11.4975567691865,1,2.87438919229664,12,34.4926703075596,2,5.74877838459327,3,8.62316757688991,28,80.4828973843058,14,40.2414486921529,5,14.3719459614832,"IDACORP","Northern America","Energy","United States of America",2017,0,0,32.3724368062521,5.76437289225922,0,0,18.3360568196193,10.0080379622585,4.49233885174505,3.06990584143929,0,14.4927419675833,1.59385504691116,9.38208912573012,6.14773842900492,36.7578200185999,0.703331785973647,5.00074276898707,1.62196477692202,3.26675662864365,1.75832946493412
"IdemitsuKosan_2014",1869,29786,1,0.33572819445377,0,0,89,29.8798093063855,24,8.05747666689049,27,9.0646612502518,15,5.03592291680655,65,21.8223326394951,59,19.8079634727724,80,26.8582555563016,1,0.33572819445377,2,0.67145638890754,22,7.38602027798294,13,4.36446652789901,46,15.4434969448734,17,5.7073793057141,43,14.4363123615121,18,6.04310750016786,251,84.2677768078963,114,38.2730141677298,309,103.740012086215,"Idemitsu Kosan","Asia","Energy","Japan",2014,0,1.12285554002193,0,9.98695440253316,4.85832822565644,24.474201208448,2.92042974775163,15.1961838756149,6.19151255655704,9.56172020176573,0.561124073063704,0.564249975438373,1.36518809262166,3.56143611838948,33.0305234589194,6.08218556077814,1.76620434409286,3.50451569730196,1.69824112021328,3.1069612748555,12.6920265656905
"IdemitsuKosan_2015",4966,35484,1,0.28181715702852,0,0,119,33.5362416863939,22,6.19997745462744,21,5.91816029759892,32,9.01814902491264,109,30.7180701161087,59,16.6272122646827,89,25.0817269755383,1,0.28181715702852,8,2.25453725622816,23,6.48179461165596,15,4.2272573554278,44,12.3999549092549,17,4.79089166948484,56,15.7817607935971,15,4.2272573554278,320,90.1814902491264,125,35.227144628565,332,93.5632961334686,"Idemitsu Kosan","Asia","Energy","Japan",2015,0,0.942548053068794,0,11.2090714207728,3.73833232307385,15.9787819873866,5.22980020089611,21.3908132324766,5.197283085605,8.92926404004328,0.471019097065592,1.89457217544892,1.19805639432505,3.44947244551225,26.5210012331856,5.1055117549695,1.93081264612966,2.45146884417005,1.81741966887666,2.85970092935529,11.4469606877687
"IdemitsuKosan_2016",1270,16252,0,0,0,0,6,3.6918533103618,3,1.8459266551809,6,3.6918533103618,7,4.3071621954221,45,27.6888998277135,16,9.8449421609648,52,31.9960620231356,0,0,4,2.4612355402412,7,4.3071621954221,4,2.4612355402412,32,19.6898843219296,3,1.8459266551809,27,16.6133398966281,13,7.9990155057839,123,75.6829928624169,36,22.1511198621708,187,115.062761506276,"Idemitsu Kosan","Asia","Energy","Japan",2016,0,0,0,1.23395602339219,1.11301812491849,9.96784747442822,2.49780721661215,19.2814223871693,3.07730186861354,11.3908139708569,0,2.06826849229724,0.79611026247903,2.00838592594235,42.1126891351378,1.96714951767027,2.03255182906296,4.63878483085114,1.52523272178839,1.79820359339442,14.0773034086953
"IdemitsuKosan_2017",1255,18205,0,0,0,0,12,6.59159571546278,3,1.6478989288657,2,1.09859928591046,8,4.39439714364186,51,28.0142817907168,25,13.7324910738808,46,25.2677835759407,0,0,4,2.19719857182093,12,6.59159571546278,7,3.84509750068662,36,19.7747871463884,3,1.6478989288657,31,17.0282889316122,9,4.94369678659709,158,86.7893435869267,26,14.281790716836,128,70.3103542982697,"Idemitsu Kosan","Asia","Energy","Japan",2017,0,0,0,2.20315883462454,0.993615521349922,2.96617151248572,2.54839646152977,19.5080051371113,4.29246000143395,8.99550144518713,0,1.84638832940482,1.21835137779817,3.13762725183886,42.2942791432184,1.75611721841127,2.0833185879009,2.86694601922099,1.74905803450396,1.15938009215417,8.60208965326824
"IkejaElectric_2017",9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1612.90322580645,0,0,0,0,"Ikeja Electric","Africa","Energy","Nigeria",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5046973439614,0,0
"Imerys_2012",1027,7832,0,0,0,0,36,45.9652706843718,5,6.38406537282942,0,0,1,1.27681307456588,1,1.27681307456588,16,20.4290091930541,17,21.70582226762,0,0,2,2.55362614913177,12,15.3217568947906,7,8.93769152196118,0,0,35,44.6884576098059,36,45.9652706843718,4,5.10725229826353,93,118.743615934627,67,85.5464759959142,68,86.8232890704801,"Imerys","Europe","Mining","France",2012,0,0,0,15.363319682459,3.8493297936192,0,0.740448761206419,0.889120635104628,6.38563712572871,7.72741918540363,0,2.14590778452597,2.83198248631458,7.29322064858611,0,47.6231694178244,5.62360100884087,2.96179504482568,2.39302968443924,6.94456901029142,10.6223574611439
"IMI_2014",177,1303,0,0,0,0,5,38.3729854182655,0,0,0,0,0,0,1,7.67459708365311,1,7.67459708365311,2,15.3491941673062,0,0,0,0,3,23.0237912509593,0,0,0,0,0,0,6,46.0475825019186,1,7.67459708365311,7,53.7221795855718,10,76.7459708365311,8,61.3967766692249,"IMI","Europe","Metals Products","United Kingdom of Great Britain and Northern Ireland",2014,0,0,0,12.8256928192439,0,0,0,5.34427691031423,2.39890205145372,5.46441669090165,0,0,4.25558074305751,0,0,0,5.63367141228469,4.4506482715032,1.08265837661391,6.23015366245546,7.51156188304625
"Infrasors_2012",5225,23052,4,1.73520735727919,0,0,11,4.77182023251779,1,0.433801839319799,0,0,2,0.867603678639597,0,0,21,9.10983862571577,12,5.20562207183758,1,0.433801839319799,2,0.867603678639597,2,0.867603678639597,0,0,0,0,0,0,40,17.3520735727919,5,2.16900919659899,35,15.183064376193,54,23.4252993232691,226,98.0392156862745,"Infrasors","Africa","Mining","South Africa",2012,0,5.8034660966672,0,1.59492152679354,0.261564731421356,0,0.503140265293135,0,2.84752545696374,1.85323658205228,0.725040848528348,0.729079896252273,0.160362707739139,0,0,0,2.12293187871102,1.25785066323284,0.305982965627261,1.90164008327994,11.9945651147172
"Inpex_2010",1211,15712,0,0,2,1.27291242362525,62,39.4602851323829,6,3.81873727087576,7,4.45519348268839,30,19.0936863543788,21,13.3655804480652,15,9.54684317718941,6,3.81873727087576,0,0,3,1.90936863543788,12,7.63747454175153,19,12.0926680244399,18,11.4562118126273,13,8.27393075356416,52,33.0957230142566,8,5.09164969450102,177,112.652749490835,81,51.5529531568228,128,81.4663951120163,"Inpex","Asia","Energy","Japan",2010,0,0,4.77867055536962,13.1891092171008,2.30254207817914,12.0288335887735,11.0728004667172,9.30724599649493,2.98412300125147,1.35949623502638,0,1.6045140435725,1.41166540432891,9.86770419583578,24.5025251973744,8.81728363661116,4.0490818080741,2.95274679112458,2.27028098684211,4.18501214356248,9.96697060449009
"Inpex_2012",1645,19240,5,2.5987525987526,3,1.55925155925156,57,29.6257796257796,12,6.23700623700624,5,2.5987525987526,17,8.83575883575884,54,28.0665280665281,43,22.3492723492724,14,7.27650727650728,2,1.03950103950104,8,4.15800415800416,14,7.27650727650728,32,16.6320166320166,24,12.4740124740125,46,23.9085239085239,87,45.2182952182952,16,8.31600831600832,312,162.162162162162,145,75.3638253638254,139,72.2453222453222,"Inpex","Asia","Energy","Japan",2012,0,8.69162554966037,5.8536230586773,9.90204814322315,3.76065916136701,7.01652187952215,5.12402857910953,19.5443873161918,6.98586710191792,2.59048568803087,1.73738478589142,3.49412677097867,1.34494636027123,13.5718453506924,26.6793954193448,25.478607799968,5.53221262099796,4.82261513327956,3.26803984106855,6.11795261027038,8.83882246343353
"Inpex_2014",2963,26135,3,1.14788597665965,4,1.5305146355462,81,30.9929213698106,28,10.7136024488234,5,1.91314329443275,37,14.1572603788024,51,19.5140616032141,40,15.305146355462,11,4.20891524775206,5,1.91314329443275,9,3.44365792997896,16,6.12205854218481,30,11.4788597665965,29,11.09623110771,29,11.09623110771,156,59.6900707863019,16,6.12205854218481,350,133.920030610293,204,78.0562464128563,217,83.0304189783815,"Inpex","Asia","Energy","Japan",2014,0,3.8391477078737,5.74574109553989,10.3589982569081,6.4598632211327,5.16540581450186,8.21007093236812,13.5887979154816,4.78403577278623,1.498402227486,3.19755914296451,2.8938348558574,1.131564917177,9.36683223696626,23.7325991138602,11.8249257684349,7.30275569563347,3.55030094372676,2.6988786392346,6.33652039534957,10.1583204227722
"Inpex_2015",3555,24302,2,0.822977532713357,3,1.23446629907004,84,34.565056373961,31,12.756151757057,3,1.23446629907004,34,13.9906180561271,81,33.330590074891,53,21.808904616904,9,3.70339889721011,5,2.05744383178339,8,3.29191013085343,18,7.40679779442021,36,14.8135955888404,37,15.2250843551971,28,11.521685457987,126,51.8475845609415,13,5.34935396263682,378,155.542753682824,255,104.929635420953,289,118.92025347708,"Inpex","Asia","Energy","Japan",2015,0,2.7524792292892,4.63433905229821,11.5529399263591,7.69143674802396,3.3330066898693,8.11343180495988,23.2100657536538,6.81696061111607,1.31843499576586,3.43873788994229,2.76631549146694,1.3690284852779,12.0880006837189,32.5633830053823,12.2783199038894,6.34327013638161,3.10219451366113,3.13463948215406,8.5180726140061,14.5492465826531
"Inpex_2016",2319,17079,3,1.75654312313367,0,0,43,25.1771180982493,15,8.78271561566836,4,2.34205749751156,18,10.539258738802,53,31.0322618420282,36,21.0785174776041,8,4.68411499502313,0,0,6,3.51308624626735,14,8.19720124129047,38,22.2495462263599,16,9.36822999004626,13,7.61168686691258,130,76.1168686691258,11,6.4406581181568,244,142.865507348205,125,73.1892967972364,290,169.799168569588,"Inpex","Asia","Energy","Japan",2016,0,5.87482436590428,0,8.41513839181942,5.29561759065968,6.32345598510481,6.11192133964729,21.6096035569641,6.58865843606717,1.6675765438831,0,2.95217807279245,1.5151219609824,18.1557899554976,20.036753434752,8.11154988573304,9.31248512331815,3.73506304089557,2.87915604789185,5.94142676838476,20.7740052750943
"InternationalIndustriesLimited_2017",759,7403,1,1.35080372821829,1,1.35080372821829,34,45.9273267594219,26,35.1208969336755,1,1.35080372821829,13,17.5604484668378,2,2.70160745643658,15,20.2620559232743,14,18.9112521950561,3,4.05241118465487,11,14.8588410104012,25,33.7700932054573,1,1.35080372821829,0,0,3,4.05241118465487,26,35.1208969336755,7,9.45562609752803,111,149.93921383223,63,85.1006348777523,26,35.1208969336755,"International Industries Limited","Asia","Metals Products","Pakistan",2017,0,4.5178137397127,5.07108413926567,15.3506373977616,21.1764615570516,3.64711281810094,10.1836459639326,1.88128942702673,6.33345138398798,6.73253338345454,6.77305483193657,12.4864411355181,6.24186333041103,1.10226557032335,0,4.31853491303218,4.29685082861409,5.48350167288676,3.02171183467706,6.90837611775369,4.29685082861409
"JGCCorporation_2016",5692,25346,0,0,0,0,52,20.5160577605934,21,8.28533101870118,5,1.97269786159552,6,2.36723743391462,25,9.86348930797759,37,14.5979641758068,72,28.4068492069755,1,0.394539572319104,5,1.97269786159552,17,6.70717272942476,11,4.33993529551014,3,1.18361871695731,12,4.73447486782924,66,26.0396117730608,5,1.97269786159552,140,55.2355401246745,118,46.5556695336542,249,98.2403535074568,"JGC Corporation","Asia","Energy","Japan",2016,0,0,0,6.85723698146211,4.99571506207004,5.32620062187352,1.37280707751172,6.8685323267374,4.56298693295335,10.1130299904054,0.659419302464905,1.65773196642541,1.23971394617779,3.54141845609333,2.53152158066458,5.04539003569435,3.18580495353415,1.14400589792643,1.11315699891732,3.7793381449427,12.0191732337879
"JohnsonControls_2013",6245,74905,13,1.73553167345304,2,0.267004872838929,227,30.3050530672185,75,10.0126827314598,11,1.46852680061411,43,5.74060476603698,315,42.0532674721314,214,28.5695213937654,163,21.7608971363727,71,9.47867298578199,15,2.00253654629197,297,39.650223616581,154,20.5593752085976,3,0.400507309258394,64,8.54415593084574,423,56.4715306054335,90,12.0152192777518,1215,162.20546024965,972,129.76436819972,946,126.293304852814,"Johnson Controls","Northern America","Energy","United States of America",2013,0,5.80455078427622,1.00236929131523,10.1290868373775,6.03723735604276,3.96496012437639,3.32908847211872,29.2841831180018,8.93017349751631,7.74702621029244,15.842314350972,1.682806531781,7.32871168963607,16.7765982328814,0.856604311908742,9.10525462704022,6.90898479994113,6.96785959280663,3.26891242363075,10.534128957958,15.4512993398211
"JtektCorporation_2009",1600,14514,0,0,0,0,71,48.9182857930274,19,13.0908088741904,3,2.0669698222406,12,8.26787928896238,9,6.20090946672179,10,6.88989940746865,45,31.0045473336089,2,1.37797988149373,5,3.44494970373433,21,14.4687887556842,6,4.13393964448119,0,0,0,0,9,6.20090946672179,9,6.20090946672179,73,50.2962656745212,65,44.7843461485462,101,69.5879840154334,"Jtekt Corporation","Asia","Metals Products","Japan",2009,0,0,0,16.3503282318688,7.89322127502942,5.5807309202979,4.79470417343421,4.31806086035931,2.15362365512209,11.037828051227,2.30310619267955,2.8949203817706,2.67432492472286,3.37332452133269,0,0,0.758647566164422,3.59602813007566,1.01361623383471,3.63554405705984,8.51371157584519
"JtektCorporation_2010",3466,16399,0,0,0,0,45,27.4406976035124,18,10.976279041405,2,1.21958656015611,31,18.9035916824197,21,12.8056588816391,9,5.48813952070248,45,27.4406976035124,2,1.21958656015611,1,0.609793280078054,49,29.8798707238246,10,6.09793280078053,0,0,2,1.21958656015611,9,5.48813952070248,6,3.65875968046832,119,72.5654003292884,53,32.3190438441368,73,44.5149094456979,"Jtekt Corporation","Asia","Metals Products","Japan",2010,0,0,0,9.17171167091126,6.61824644167644,3.29283202541634,10.9625608653472,8.91733941685032,1.71546584288053,9.76907350054937,2.03837327157455,0.51243215343641,5.52281772673116,4.97595708098285,0,1.2996773771237,0.671444037765134,2.12178597393817,1.46240415271509,2.62362450012508,5.44615719520608
"JtektCorporation_2011",2520,17264,0,0,0,0,58,33.595922150139,15,8.68860055607044,2,1.15848007414272,11,6.37164040778499,17,9.84708063021316,15,8.68860055607044,38,22.0111214087118,2,1.15848007414272,1,0.579240037071362,32,18.5356811862836,14,8.10936051899907,1,0.579240037071362,37,21.4318813716404,15,8.68860055607044,6,3.47544022242817,145,83.9898053753475,99,57.3447636700649,68,39.3883225208526,"Jtekt Corporation","Asia","Metals Products","Japan",2011,0,0,0,11.2290188730484,5.23887006666338,3.12784710291951,3.69503832689153,6.85710599168041,2.71585615127798,7.83610773961146,1.93624208066213,0.48675711794507,3.42602515180966,6.61729658476905,1.23887754833805,22.8393229951258,1.06300304828066,2.01547545103174,1.69263918629642,4.65518496290412,4.81894715220568
"JtektCorporation_2012",2720,19241,0,0,0,0,70,36.3806454965958,18,9.35502312769607,4,2.0788940283769,12,6.23668208513071,37,19.2297697624864,11,5.71695857803648,45,23.3875578192402,1,0.519723507094226,0,0,33,17.1508757341095,12,6.23668208513071,0,0,41,21.3086637908633,19,9.87474663479029,9,4.67751156384803,203,105.503871940128,101,52.4920742165168,135,70.1626734577205,"Jtekt Corporation","Asia","Metals Products","Japan",2012,0,0,0,12.1597779953562,5.64069556660527,5.61292577150902,3.61677336797589,13.3908286535606,1.78698940301888,8.32612838914345,0.868647244960006,0,3.1700659420115,5.08917749624475,0,22.708013658477,1.20812157332374,2.71258002598192,2.12621028413855,4.2612489602418,8.58402170519497
"JtektCorporation_2013",4443,26731,0,0,1,0.374097489805843,81,30.3018966742733,23,8.6042422655344,6,2.24458493883506,58,21.6976544087389,34,12.7193146533987,11,4.11507238786428,40,14.9638995922337,0,0,6,2.24458493883506,41,15.3379970820396,13,4.86326736747596,0,0,40,14.9638995922337,19,7.10785230631102,6,2.24458493883506,235,87.9129101043732,110,41.1507238786428,142,53.1218435524298,"Jtekt Corporation","Asia","Metals Products","Japan",2013,0,0,1.40440821080333,10.1280318523173,5.18800547456801,6.06028420763935,12.5828922401176,8.85721281211856,1.2862767237846,5.32724922243452,0,1.88620887004684,2.83498422600927,3.96846119570346,0,15.9465858422442,0.869607092601175,1.30167850759837,1.77170117205311,3.34057059010041,6.4991687973351
"JtektCorporation_2014",5193,28965,0,0,0,0,102,35.2149145520456,21,7.25012946659762,12,4.14293112377007,54,18.6431900569653,52,17.952701536337,17,5.86915242534093,34,11.7383048506819,1,0.345244260314172,6,2.07146556188503,40,13.8097704125669,18,6.2143966856551,7,2.41670982219921,59,20.3694113585362,22,7.59537372691179,10,3.45244260314172,320,110.478163300535,120,41.4293112377007,132,45.5722423614707,"Jtekt Corporation","Asia","Metals Products","Japan",2014,0,0,0,11.770146934814,4.37153094987838,11.18573845361,10.8115488927847,12.5015303412826,1.83456168968588,4.1789157300246,0.577028884525306,1.74073016762376,2.55251589076653,5.07099244977966,5.16885461631475,21.7070800818166,0.929252688328172,2.00213868384902,2.2264567419444,3.3631860060816,5.57551612996903
"JtektCorporation_2015",5653,31583,0,0,0,0,94,29.7628471012887,18,5.69926859386379,4,1.26650413196973,66,20.8973181775006,38,12.0317892537124,16,5.06601652787892,45,14.2481714846595,1,0.316626032992433,11,3.48288636291676,39,12.3484152867049,19,6.01589462685622,4,1.26650413196973,56,17.7310578475762,28,8.86552892378811,14,4.43276446189406,325,102.903460722541,117,37.0452458601146,173,54.7763037076908,"Jtekt Corporation","Asia","Metals Products","Japan",2015,0,0,0,9.94786124108943,3.43642539964702,3.41950748091077,12.1187616772546,8.37844811883922,1.58351993061797,5.07244518682548,0.529197404941756,2.92679997866702,2.2824076942232,4.90901334024544,2.70879675705387,18.8954646679746,1.08464927231841,2.57064641638734,2.07380442478809,3.00729239146059,6.70158300396734
"KawasakiHeavyIndustries_2013",9308,37095,2,0.539156220514894,10,2.69578110257447,70,18.8704677180213,33,8.89607763849575,17,4.5828278743766,8,2.15662488205958,37,9.97439007952554,43,11.5918587410702,113,30.4623264590915,6,1.61746866154468,9,2.42620299231702,73,19.6792020487936,12,3.23493732308937,21,5.66114031540639,38,10.243968189783,59,15.9051085051894,16,4.31324976411915,269,72.5165116592533,182,49.0632160668554,309,83.2996360695512,"Kawasaki Heavy Industries","Asia","Construction Materials","Japan",2013,0,1.80322820407565,10.1202954260638,6.30721898931522,5.36397024472108,12.3734410370891,1.25066875811159,6.94575910832079,3.6233477029492,10.8447937613111,2.70337915734339,2.03882932896167,3.63738675202307,2.63973215272261,12.1080367134296,10.9166943480679,1.9459035681458,2.50133751622318,1.4614189036328,3.98289801977803,10.1912576704585
"KawasakiHeavyIndustries_2015",7182,25375,0,0,2,0.788177339901478,20,7.88177339901478,2,0.788177339901478,0,0,4,1.57635467980296,19,7.48768472906404,13,5.12315270935961,81,31.9211822660099,1,0.394088669950739,1,0.394088669950739,17,6.69950738916256,6,2.36453201970443,20,7.88177339901478,10,3.94088669950739,37,14.5812807881773,4,1.57635467980296,124,48.8669950738916,84,33.1034482758621,119,46.8965517241379,"Kawasaki Heavy Industries","Asia","Construction Materials","Japan",2015,0,0,2.9589151434864,2.63438466892215,0.475238635564541,0,0.914158770091614,5.2141187573852,1.60137938323447,11.3641562720755,0.658665680404945,0.331167483121328,1.2382971302393,1.9294751567536,16.8575227542921,4.19968656304463,1.78394044307164,0.914158770091614,0.984812268691135,2.68730159079044,5.73753818177095
